chr	start	end	JLDS017
chr1	36680000	36690000	0.710
chr1	36690000	36700000	0.539
chr1	36700000	36710000	0.894
chr1	36710000	36720000	0.937
chr1	36720000	36730000	0.905
chr1	36730000	36740000	0.850
chr1	36740000	36750000	0.900
chr1	36750000	36760000	0.887
chr1	36760000	36770000	0.863
chr1	36770000	36780000	0.416
chr1	36780000	36790000	0.427
chr1	36790000	36800000	0.886
chr1	36800000	36810000	0.927
chr1	36810000	36820000	0.827
chr1	36820000	36830000	0.900
chr1	36830000	36840000	0.627
chr1	36840000	36850000	0.774
chr1	36850000	36860000	0.332
chr1	36860000	36870000	0.499
chr1	36870000	36880000	0.925
chr1	36880000	36890000	0.802
chr1	36890000	36900000	0.919
chr1	36900000	36910000	0.936
chr1	36910000	36920000	0.447
chr1	36920000	36930000	0.523
chr1	36930000	36940000	0.734
chr1	36940000	36950000	0.895
chr1	36950000	36960000	0.880
chr1	36960000	36970000	0.929
chr1	36970000	36980000	0.890
chr1	36980000	36990000	0.876
chr1	36990000	37000000	0.895
chr1	37000000	37010000	0.840
chr1	37010000	37020000	0.575
chr1	37020000	37030000	0.905
chr1	37030000	37040000	0.834
chr1	37040000	37050000	0.712
chr1	37050000	37060000	0.697
chr1	37060000	37070000	0.879
chr1	37070000	37080000	0.806
chr1	37080000	37090000	0.876
chr1	37090000	37100000	0.720
chr1	37100000	37110000	0.925
chr1	37110000	37120000	0.798
chr1	37120000	37130000	0.863
chr1	37130000	37140000	0.845
chr1	37140000	37150000	0.853
chr1	37150000	37160000	0.796
chr1	37160000	37170000	0.703
chr1	37170000	37180000	0.834
chr1	37180000	37190000	0.867
chr1	37190000	37200000	0.851
chr1	37200000	37210000	0.698
chr1	37210000	37220000	0.910
chr1	37220000	37230000	0.871
chr1	37230000	37240000	0.779
chr1	37240000	37250000	0.800
chr1	37250000	37260000	0.812
chr1	37260000	37270000	0.905
chr1	37270000	37280000	0.874
chr1	37280000	37290000	0.902
chr1	37290000	37300000	0.819
chr1	37300000	37310000	0.826
chr1	37310000	37320000	0.864
chr1	37320000	37330000	0.865
chr1	37330000	37340000	0.729
chr1	37340000	37350000	0.915
chr1	37350000	37360000	0.863
chr1	37360000	37370000	0.904
chr1	37370000	37380000	0.853
chr1	37380000	37390000	0.721
chr1	37390000	37400000	0.772
chr1	37400000	37410000	0.764
chr1	37410000	37420000	0.784
chr1	37420000	37430000	0.807
chr1	37430000	37440000	0.791
chr1	37440000	37450000	0.695
chr1	37450000	37460000	0.735
chr1	37460000	37470000	0.860
chr1	37470000	37480000	0.818
chr1	37480000	37490000	0.805
chr1	37490000	37500000	0.231
chr1	37500000	37510000	0.296
chr1	37510000	37520000	0.807
chr1	37520000	37530000	0.871
chr1	37530000	37540000	0.855
chr1	37540000	37550000	0.788
chr1	37550000	37560000	0.869
chr1	37560000	37570000	0.875
chr1	37570000	37580000	0.865
chr1	37580000	37590000	0.850
chr1	37590000	37600000	0.826
chr1	37600000	37610000	0.757
chr1	37610000	37620000	0.789
chr1	37620000	37630000	0.886
chr1	37630000	37640000	0.858
chr1	37640000	37650000	0.815
chr1	37650000	37660000	0.850
chr1	37690000	37700000	0.862
chr1	37700000	37710000	0.675
chr1	37710000	37720000	0.876
chr1	37720000	37730000	0.611
chr1	37730000	37740000	0.773
chr1	37740000	37750000	0.807
chr1	37750000	37760000	0.766
chr1	37760000	37770000	0.802
chr1	37770000	37780000	0.708
chr1	37780000	37790000	0.621
chr1	37790000	37800000	0.860
chr1	37800000	37810000	0.903
chr1	37810000	37820000	0.887
chr1	37820000	37830000	0.774
chr1	37830000	37840000	0.897
chr1	37840000	37850000	0.846
chr1	37850000	37860000	0.803
chr1	37860000	37870000	0.799
chr1	37870000	37880000	0.685
chr1	37880000	37890000	0.875
chr1	37890000	37900000	0.820
chr1	37900000	37910000	0.785
chr1	37910000	37920000	0.850
chr1	37920000	37930000	0.836
chr1	37930000	37940000	0.590
chr1	37940000	37950000	0.612
chr1	37950000	37960000	0.792
chr1	37960000	37970000	0.887
chr1	37970000	37980000	0.585
chr1	37980000	37990000	0.487
chr1	37990000	38000000	0.948
chr1	38000000	38010000	0.947
chr1	38010000	38020000	0.556
chr1	38020000	38030000	0.652
chr1	38030000	38040000	0.935
chr1	38040000	38050000	0.951
chr1	38050000	38060000	0.925
chr1	38060000	38070000	0.415
chr1	38070000	38080000	0.900
chr1	38080000	38090000	0.833
chr1	38090000	38100000	0.515
chr1	38100000	38110000	0.356
chr1	38110000	38120000	0.870
chr1	38120000	38130000	0.790
chr1	38130000	38140000	0.822
chr1	38140000	38150000	0.845
chr1	38150000	38160000	0.272
chr1	38160000	38170000	0.944
chr1	38170000	38180000	0.935
chr1	38180000	38190000	0.871
chr1	38190000	38200000	0.746
chr1	38200000	38210000	0.657
chr1	38210000	38220000	0.282
chr1	38220000	38230000	0.482
chr1	38230000	38240000	0.178
chr1	38240000	38250000	0.822
chr1	38250000	38260000	0.350
chr1	38260000	38270000	0.450
chr1	38270000	38280000	0.222
chr1	38280000	38290000	0.907
chr1	38290000	38300000	0.932
chr1	38300000	38310000	0.932
chr1	38310000	38320000	0.934
chr1	38320000	38330000	0.410
chr1	38330000	38340000	0.914
chr1	38340000	38350000	0.916
chr1	38350000	38360000	0.915
chr1	38360000	38370000	0.954
chr1	38370000	38380000	0.902
chr1	38380000	38390000	0.933
chr1	38390000	38400000	0.535
chr1	38400000	38410000	0.894
chr1	38410000	38420000	0.701
chr1	38420000	38430000	0.915
chr1	38430000	38440000	0.944
chr1	38440000	38450000	0.881
chr1	38450000	38460000	0.367
chr1	38460000	38470000	0.559
chr1	38470000	38480000	0.280
chr1	38480000	38490000	0.899
chr1	38490000	38500000	0.732
chr1	38500000	38510000	0.845
chr1	38510000	38520000	0.134
chr1	38520000	38530000	0.898
chr1	38530000	38540000	0.845
chr1	38540000	38550000	0.913
chr1	38550000	38560000	0.833
chr1	38560000	38570000	0.874
chr1	38570000	38580000	0.913
chr1	38580000	38590000	0.772
chr1	38590000	38600000	0.698
chr1	38600000	38610000	0.595
chr1	38610000	38620000	0.889
chr1	38620000	38630000	0.939
chr1	38630000	38640000	0.931
chr1	38640000	38650000	0.889
chr1	38650000	38660000	0.918
chr1	38660000	38670000	0.878
chr1	38670000	38680000	0.877
chr1	38680000	38690000	0.933
chr1	38690000	38700000	0.942
chr1	38700000	38710000	0.936
chr1	38710000	38720000	0.893
chr1	38720000	38730000	0.866
chr1	38730000	38740000	0.880
chr1	38740000	38750000	0.873
chr1	38750000	38760000	0.721
chr1	38760000	38770000	0.880
chr1	38790000	38800000	0.819
chr1	38800000	38810000	0.880
chr1	38810000	38820000	0.886
chr1	38820000	38830000	0.929
chr1	38830000	38840000	0.872
chr1	38840000	38850000	0.905
chr1	38880000	38890000	0.789
chr1	38890000	38900000	0.826
chr1	38900000	38910000	0.922
chr1	38910000	38920000	0.857
chr1	38920000	38930000	0.844
chr1	38930000	38940000	0.924
chr1	38940000	38950000	0.542
chr1	38950000	38960000	0.923
chr1	38960000	38970000	0.834
chr1	38970000	38980000	0.851
chr1	38980000	38990000	0.850
chr1	38990000	39000000	0.922
chr1	39000000	39010000	0.901
chr1	39010000	39020000	0.864
chr1	39020000	39030000	0.773
chr1	39030000	39040000	0.819
chr1	39040000	39050000	0.380
chr1	39050000	39060000	0.816
chr1	39060000	39070000	0.913
chr1	39070000	39080000	0.794
chr1	39080000	39090000	0.950
chr1	39090000	39100000	0.842
chr1	39100000	39110000	0.940
chr1	39110000	39120000	0.953
chr1	39120000	39130000	0.841
chr1	39130000	39140000	0.839
chr1	39140000	39150000	0.918
chr1	39150000	39160000	0.921
chr1	39160000	39170000	0.885
chr1	39170000	39180000	0.938
chr1	39180000	39190000	0.923
chr1	39190000	39200000	0.758
chr1	39200000	39210000	0.941
chr1	39210000	39220000	0.854
chr1	39220000	39230000	0.934
chr1	39230000	39240000	0.956
chr1	39240000	39250000	0.753
chr1	39250000	39260000	0.932
chr1	39260000	39270000	0.482
chr1	39270000	39280000	0.726
chr1	39280000	39290000	0.406
chr1	39290000	39300000	0.885
chr1	39300000	39310000	0.890
chr1	39310000	39320000	0.948
chr1	39320000	39330000	0.105
chr1	39330000	39340000	0.332
chr1	39340000	39350000	0.972
chr1	39350000	39360000	0.920
chr1	39360000	39370000	0.938
chr1	39370000	39380000	0.909
chr1	39380000	39390000	0.870
chr1	39390000	39400000	0.887
chr1	39400000	39410000	0.848
chr1	39410000	39420000	0.948
chr1	39420000	39430000	0.950
chr1	39430000	39440000	0.949
chr1	39440000	39450000	0.931
chr1	39450000	39460000	0.430
chr1	39460000	39470000	0.833
chr1	39470000	39480000	0.944
chr1	39480000	39490000	0.861
chr1	39490000	39500000	0.545
chr1	39500000	39510000	0.927
chr1	39510000	39520000	0.889
chr1	39520000	39530000	0.923
chr1	39530000	39540000	0.947
chr1	39540000	39550000	0.353
chr1	39550000	39560000	0.702
chr1	39560000	39570000	0.751
chr1	39570000	39580000	0.093
chr1	39580000	39590000	0.891
chr1	39590000	39600000	0.768
chr1	39600000	39610000	0.889
chr1	39610000	39620000	0.764
chr1	39620000	39630000	0.733
chr1	39630000	39640000	0.926
chr1	39640000	39650000	0.810
chr1	39650000	39660000	0.785
chr1	39660000	39670000	0.916
chr1	39670000	39680000	0.793
chr1	39680000	39690000	0.899
chr1	39690000	39700000	0.833
chr1	39700000	39710000	0.882
chr1	39710000	39720000	0.856
chr1	39720000	39730000	0.819
chr1	39730000	39740000	0.340
chr1	39740000	39750000	0.867
chr1	39750000	39760000	0.917
chr1	39760000	39770000	0.904
chr1	39770000	39780000	0.891
chr1	39780000	39790000	0.791
chr1	39790000	39800000	0.841
chr1	39800000	39810000	0.956
chr1	39810000	39820000	0.894
chr1	39820000	39830000	0.845
chr1	39830000	39840000	0.899
chr1	39840000	39850000	0.874
chr1	39850000	39860000	0.880
chr1	39860000	39870000	0.837
chr1	39870000	39880000	0.123
chr1	39880000	39890000	0.911
chr1	39890000	39900000	0.829
chr1	39900000	39910000	0.853
chr1	39910000	39920000	0.740
chr1	39920000	39930000	0.850
chr1	39930000	39940000	0.890
chr1	39940000	39950000	0.848
chr1	39950000	39960000	0.278
chr1	39960000	39970000	0.816
chr1	39970000	39980000	0.805
chr1	39980000	39990000	0.643
chr1	39990000	40000000	0.908
chr1	40000000	40010000	0.730
chr1	40010000	40020000	0.902
chr1	40020000	40030000	0.834
chr1	40030000	40040000	0.881
chr1	40040000	40050000	0.319
chr1	40050000	40060000	0.952
chr1	40060000	40070000	0.917
chr1	40070000	40080000	0.747
chr1	40080000	40090000	0.912
chr1	40090000	40100000	0.630
chr1	40100000	40110000	0.557
chr1	40110000	40120000	0.746
chr1	40120000	40130000	0.815
chr1	40130000	40140000	0.394
chr1	40140000	40150000	0.605
chr1	40150000	40160000	0.276
chr1	40160000	40170000	0.604
chr1	40170000	40180000	0.886
chr1	40180000	40190000	0.821
chr1	40190000	40200000	0.757
chr1	40200000	40210000	0.458
chr1	40210000	40220000	0.859
chr1	40220000	40230000	0.929
chr1	40230000	40240000	0.451
chr1	40240000	40250000	0.874
chr1	40250000	40260000	0.267
chr1	40260000	40270000	0.806
chr1	40270000	40280000	0.947
chr1	40280000	40290000	0.808
chr1	40290000	40300000	0.886
chr1	40300000	40310000	0.920
chr1	40310000	40320000	0.844
chr1	40320000	40330000	0.960
chr1	40330000	40340000	0.923
chr1	40340000	40350000	0.438
chr1	40350000	40360000	0.870
chr1	40360000	40370000	0.241
chr1	40370000	40380000	0.953
chr1	40380000	40390000	0.821
chr1	40390000	40400000	0.912
chr1	40400000	40410000	0.943
chr1	40410000	40420000	0.866
chr1	40420000	40430000	0.426
chr1	40430000	40440000	0.881
chr1	40440000	40450000	0.922
chr1	40450000	40460000	0.932
chr1	40460000	40470000	0.890
chr1	40470000	40480000	0.942
chr1	40480000	40490000	0.864
chr1	40490000	40500000	0.930
chr1	40500000	40510000	0.238
chr1	40510000	40520000	0.858
chr1	40520000	40530000	0.896
chr1	40530000	40540000	0.861
chr1	40540000	40550000	0.846
chr1	40550000	40560000	0.806
chr1	40560000	40570000	0.428
chr1	40570000	40580000	0.910
chr1	40580000	40590000	0.910
chr1	40590000	40600000	0.660
chr1	40600000	40610000	0.892
chr1	40610000	40620000	0.941
chr1	40620000	40630000	0.329
chr1	40630000	40640000	0.900
chr1	40640000	40650000	0.940
chr1	40650000	40660000	0.937
chr1	40660000	40670000	0.934
chr1	40670000	40680000	0.890
chr1	40680000	40690000	0.959
chr1	40690000	40700000	0.949
chr1	40700000	40710000	0.927
chr1	40710000	40720000	0.898
chr1	40720000	40730000	0.394
chr1	40730000	40740000	0.954
chr1	40740000	40750000	0.948
chr1	40750000	40760000	0.951
chr1	40760000	40770000	0.813
chr1	40770000	40780000	0.855
chr1	40780000	40790000	0.258
chr1	40790000	40800000	0.939
chr1	40800000	40810000	0.787
chr1	40810000	40820000	0.860
chr1	40820000	40830000	0.883
chr1	40830000	40840000	0.180
chr1	40840000	40850000	0.467
chr1	40850000	40860000	0.767
chr1	40860000	40870000	0.823
chr1	40870000	40880000	0.823
chr1	40880000	40890000	0.715
chr1	40890000	40900000	0.926
chr1	40900000	40910000	0.947
chr1	40910000	40920000	0.342
chr1	40920000	40930000	0.951
chr1	40930000	40940000	0.922
chr1	40940000	40950000	0.260
chr1	40950000	40960000	0.933
chr1	40960000	40970000	0.952
chr1	40970000	40980000	0.301
chr1	40980000	40990000	0.941
chr1	40990000	41000000	0.389
chr1	41000000	41010000	0.946
chr1	41010000	41020000	0.954
chr1	41020000	41030000	0.941
chr1	41030000	41040000	0.937
chr1	41040000	41050000	0.947
chr1	41050000	41060000	0.800
chr1	41060000	41070000	0.874
chr1	41070000	41080000	0.756
chr1	41080000	41090000	0.869
chr1	41090000	41100000	0.835
chr1	41100000	41110000	0.815
chr1	41110000	41120000	0.612
chr1	41120000	41130000	0.708
chr1	41130000	41140000	0.322
chr1	41140000	41150000	0.917
chr1	41150000	41160000	0.328
chr1	41160000	41170000	0.900
chr1	41170000	41180000	0.671
chr1	41180000	41190000	0.937
chr1	41190000	41200000	0.923
chr1	41200000	41210000	0.887
chr1	41210000	41220000	0.912
chr1	41220000	41230000	0.810
chr1	41230000	41240000	0.810
chr1	41240000	41250000	0.273
chr1	41250000	41260000	0.785
chr1	41260000	41270000	0.632
chr1	41270000	41280000	0.882
chr1	41280000	41290000	0.653
chr1	41290000	41300000	0.896
chr1	41300000	41310000	0.850
chr1	41310000	41320000	0.774
chr1	41320000	41330000	0.345
chr1	41330000	41340000	0.916
chr1	41340000	41350000	0.582
chr1	41350000	41360000	0.655
chr1	41360000	41370000	0.912
chr1	41370000	41380000	0.957
chr1	41380000	41390000	0.770
chr1	41390000	41400000	0.895
chr1	41400000	41410000	0.927
chr1	41410000	41420000	0.718
chr1	41420000	41430000	0.913
chr1	41430000	41440000	0.933
chr1	41440000	41450000	0.286
chr1	41450000	41460000	0.922
chr1	41460000	41470000	0.803
chr1	41470000	41480000	0.930
chr1	41480000	41490000	0.948
chr1	41490000	41500000	0.964
chr1	41500000	41510000	0.945
chr1	41510000	41520000	0.857
chr1	41520000	41530000	0.875
chr1	41530000	41540000	0.976
chr1	41560000	41570000	0.915
chr1	41570000	41580000	0.983
chr1	41580000	41590000	0.936
chr1	41600000	41610000	0.986
chr1	41610000	41620000	0.949
chr1	41620000	41630000	0.974
chr1	41640000	41650000	0.920
chr1	41650000	41660000	0.955
chr1	41670000	41680000	0.970
chr1	41680000	41690000	0.958
chr1	41690000	41700000	0.952
chr1	41700000	41710000	0.170
chr1	41710000	41720000	0.951
chr1	41720000	41730000	0.955
chr1	41730000	41740000	0.803
chr1	41740000	41750000	0.784
chr1	41750000	41760000	0.898
chr1	41760000	41770000	0.920
chr1	41770000	41780000	0.907
chr1	41780000	41790000	0.864
chr1	41790000	41800000	0.857
chr1	41800000	41810000	0.735
chr1	41810000	41820000	0.889
chr1	41820000	41830000	0.244
chr1	41830000	41840000	0.400
chr1	41840000	41850000	0.450
chr1	41850000	41860000	0.663
chr1	41860000	41870000	0.718
chr1	41870000	41880000	0.763
chr1	41880000	41890000	0.788
chr1	41890000	41900000	0.781
chr1	41900000	41910000	0.808
chr1	41910000	41920000	0.892
chr1	41920000	41930000	0.880
chr1	41930000	41940000	0.938
chr1	41940000	41950000	0.800
chr1	41950000	41960000	0.799
chr1	41960000	41970000	0.602
chr1	41970000	41980000	0.877
chr1	41980000	41990000	0.608
chr1	41990000	42000000	0.838
chr1	42000000	42010000	0.829
chr1	42010000	42020000	0.901
chr1	42020000	42030000	0.917
chr1	42030000	42040000	0.794
chr1	42040000	42050000	0.866
chr1	42050000	42060000	0.971
chr1	42060000	42070000	0.936
chr1	42070000	42080000	0.873
chr1	42080000	42090000	0.726
chr1	42090000	42100000	0.816
chr1	42100000	42110000	0.764
chr1	42110000	42120000	0.800
chr1	42120000	42130000	0.230
chr1	42130000	42140000	0.702
chr1	42140000	42150000	0.878
chr1	42150000	42160000	0.836
chr1	42160000	42170000	0.823
chr1	42170000	42180000	0.792
chr1	42180000	42190000	0.854
chr1	42190000	42200000	0.820
chr1	42200000	42210000	0.688
chr1	42210000	42220000	0.825
chr1	42220000	42230000	0.884
chr1	42230000	42240000	0.834
chr1	42240000	42250000	0.811
chr1	42250000	42260000	0.971
chr1	42260000	42270000	0.861
chr1	42270000	42280000	0.876
chr1	42280000	42290000	0.934
chr1	42290000	42300000	0.949
chr1	42300000	42310000	0.899
chr1	42310000	42320000	0.931
chr1	42320000	42330000	0.538
chr1	42330000	42340000	0.886
chr1	42340000	42350000	0.825
chr1	42350000	42360000	0.762
chr1	42360000	42370000	0.886
chr1	42370000	42380000	0.979
chr1	42380000	42390000	0.220
chr1	42400000	42410000	0.946
chr1	42410000	42420000	0.923
chr1	42420000	42430000	0.963
chr1	42430000	42440000	0.979
chr1	42440000	42450000	0.925
chr1	42460000	42470000	0.894
chr1	42470000	42480000	0.925
chr1	42490000	42500000	0.942
chr1	42500000	42510000	0.358
chr1	42510000	42520000	0.835
chr1	42520000	42530000	0.943
chr1	42530000	42540000	0.928
chr1	42570000	42580000	0.862
chr1	42580000	42590000	0.911
chr1	42590000	42600000	0.878
chr1	42600000	42610000	0.846
chr1	42610000	42620000	0.690
chr1	42620000	42630000	0.915
chr1	42630000	42640000	0.813
chr1	42640000	42650000	0.822
chr1	42650000	42660000	0.963
chr1	42660000	42670000	0.913
chr1	42680000	42690000	0.862
chr1	42700000	42710000	0.875
chr1	42710000	42720000	0.963
chr1	42740000	42750000	0.926
chr1	42750000	42760000	0.962
chr1	42760000	42770000	0.923
chr1	42770000	42780000	0.907
chr1	42790000	42800000	0.787
chr1	42800000	42810000	0.253
chr1	42810000	42820000	0.876
chr1	42820000	42830000	0.872
chr1	42830000	42840000	0.894
chr1	42840000	42850000	0.259
chr1	42850000	42860000	0.903
chr1	42860000	42870000	0.917
chr1	42870000	42880000	0.873
chr1	42880000	42890000	0.635
chr1	42890000	42900000	0.921
chr1	42900000	42910000	0.957
chr1	42910000	42920000	0.897
chr1	42920000	42930000	0.259
chr1	42940000	42950000	0.942
chr1	42950000	42960000	0.954
chr1	42960000	42970000	0.968
chr1	42970000	42980000	0.869
chr1	42990000	43000000	0.945
chr1	43000000	43010000	0.952
chr1	43010000	43020000	0.859
chr1	43020000	43030000	0.934
chr1	43030000	43040000	0.929
chr1	43040000	43050000	0.905
chr1	43050000	43060000	0.927
chr1	43070000	43080000	0.936
chr1	43080000	43090000	0.928
chr1	43090000	43100000	0.895
chr1	43100000	43110000	0.915
chr1	43120000	43130000	0.292
chr1	43130000	43140000	0.977
chr1	43140000	43150000	0.159
chr1	43150000	43160000	0.823
chr1	43160000	43170000	0.907
chr1	43170000	43180000	0.913
chr1	43180000	43190000	0.934
chr1	43190000	43200000	0.920
chr1	43200000	43210000	0.854
chr1	43210000	43220000	0.863
chr1	43220000	43230000	0.882
chr1	43230000	43240000	0.221
chr1	43240000	43250000	0.898
chr1	43250000	43260000	0.585
chr1	43260000	43270000	0.909
chr1	43270000	43280000	0.914
chr1	43280000	43290000	0.258
chr1	43290000	43300000	0.931
chr1	43300000	43310000	0.910
chr1	43310000	43320000	0.424
chr1	43320000	43330000	0.935
chr1	43330000	43340000	0.891
chr1	43340000	43350000	0.904
chr1	43350000	43360000	0.895
chr1	43360000	43370000	0.917
chr1	43370000	43380000	0.925
chr1	43380000	43390000	0.637
chr1	43390000	43400000	0.600
chr1	43400000	43410000	0.782
chr1	43410000	43420000	0.709
chr1	43420000	43430000	0.239
chr1	43430000	43440000	0.887
chr1	43440000	43450000	0.888
chr1	43450000	43460000	0.932
chr1	43460000	43470000	0.921
chr1	43470000	43480000	0.757
chr1	43480000	43490000	0.934
chr1	43490000	43500000	0.891
chr1	43500000	43510000	0.840
chr1	43510000	43520000	0.940
chr1	43520000	43530000	0.881
chr1	43530000	43540000	0.573
chr1	43540000	43550000	0.918
chr1	43550000	43560000	0.944
chr1	43570000	43580000	0.903
chr1	43580000	43590000	0.902
chr1	43590000	43600000	0.871
chr1	43600000	43610000	0.847
chr1	43610000	43620000	0.537
chr1	43620000	43630000	0.937
chr1	43630000	43640000	0.337
chr1	43640000	43650000	0.876
chr1	43650000	43660000	0.904
chr1	43660000	43670000	0.902
chr1	43670000	43680000	0.815
chr1	43680000	43690000	0.870
chr1	43690000	43700000	0.771
chr1	43700000	43710000	0.834
chr1	43710000	43720000	0.889
chr1	43720000	43730000	0.912
chr1	43730000	43740000	0.728
chr1	43740000	43750000	0.867
